Time,U1,U2,U3,U4,U5,Utot,J,I,TinH2,ToutH2,TinAIR,ToutAIR,TinWAT,ToutWAT,PinAIR,PoutAIR,PoutH2,PinH2,DinH2,DoutH2,DinAIR,DoutAIR,DWAT,HrAIRFC
645,0.65264,0.64975,0.6439,0.64954,0.64437,3.24019,0.70244,70.24371,27.86808,41.50146,42.24601,51.59716,53.68941,55.43821,1300.71895,1269.9023,1301.05496,1288.14161,4.79569,2.11151,23.03632,21.26114,1.98319,49.90753
646,0.65247,0.64956,0.64367,0.64939,0.64419,3.23923,0.70245,70.24491,27.81265,41.47947,42.24238,51.59096,53.68849,55.43708,1300.7281,1269.91444,1300.96661,1288.04743,4.79577,2.11398,23.03628,21.25909,1.98304,49.90553
647,0.6523,0.64937,0.64346,0.64923,0.64401,3.23828,0.70246,70.24601,27.76885,41.4621,42.23923,51.58623,53.68795,55.43645,1300.71229,1269.90186,1300.87035,1287.95037,4.79583,2.11712,23.03626,21.25724,1.98274,49.90109
648,0.65214,0.64921,0.64331,0.64908,0.64386,3.23744,0.70247,70.24685,27.73741,41.45013,42.23635,51.5834,53.68844,55.43681,1300.67609,1269.86725,1300.77599,1287.8617,4.79585,2.12064,23.03628,21.25564,1.98225,49.89217
649,0.65201,0.64908,0.64322,0.64896,0.64374,3.23677,0.70247,70.24733,27.71833,41.44335,42.23359,51.58221,53.68991,55.43801,1300.63265,1269.82623,1300.69717,1287.79177,4.79588,2.12414,23.03633,21.25416,1.98173,49.87847
650,0.6519,0.64899,0.64318,0.64887,0.64365,3.23625,0.70247,70.2474,27.71166,41.44132,42.23031,51.58237,53.69186,55.43944,1300.58391,1269.78024,1300.64786,1287.75307,4.79592,2.12692,23.03642,21.25258,1.98131,49.86283
651,0.65181,0.64893,0.64317,0.64881,0.64359,3.23584,0.70247,70.2471,27.7172,41.44171,42.22675,51.58368,53.69364,55.44031,1300.54316,1269.73837,1300.61712,1287.73844,4.79599,2.12854,23.03655,21.25103,1.98102,49.84818
652,0.65173,0.64894,0.64321,0.64877,0.64353,3.23552,0.70247,70.24655,27.73407,41.44386,42.22375,51.58624,53.69532,55.44059,1300.51702,1269.70364,1300.60556,1287.75467,4.79605,2.12948,23.03672,21.24997,1.98073,49.83537
653,0.65166,0.64902,0.64334,0.64875,0.64351,3.23529,0.70246,70.24584,27.76048,41.44766,42.22222,51.5901,53.69687,55.44052,1300.49577,1269.66882,1300.62422,1287.81147,4.7961,2.13023,23.0369,21.24977,1.98021,49.82535
654,0.65161,0.64921,0.64358,0.64879,0.64356,3.2352,0.70245,70.24512,27.79071,41.45187,42.22219,51.5945,53.69801,55.44053,1300.47864,1269.63749,1300.66349,1287.88892,4.79613,2.13097,23.03705,21.25015,1.97925,49.81747
655,0.65161,0.64951,0.64394,0.64897,0.6438,3.23558,0.70245,70.24452,27.81604,41.45635,42.22391,51.59828,53.69844,55.44058,1300.46347,1269.61182,1300.73004,1287.98912,4.79614,2.13167,23.03714,21.251,1.97788,49.81189
656,0.65186,0.64989,0.64437,0.64932,0.64427,3.23719,0.70244,70.2441,27.83085,41.46153,42.22684,51.60051,53.69828,55.44032,1300.44627,1269.58855,1300.77279,1288.0569,4.79613,2.13251,23.03717,21.25218,1.97631,49.80972
657,0.65237,0.6503,0.64479,0.64971,0.64475,3.23975,0.70244,70.24389,27.83491,41.46612,42.22969,51.60056,53.69782,55.43957,1300.4468,1269.58398,1300.75726,1288.05286,4.79609,2.13332,23.03717,21.25357,1.97465,49.81223
658,0.65289,0.6507,0.64518,0.65008,0.64516,3.24215,0.70244,70.2439,27.83046,41.4687,42.23177,51.59794,53.69684,55.43759,1300.475,1269.60252,1300.73547,1288.0247,4.79605,2.13375,23.03715,21.25464,1.97305,49.82001
659,0.65332,0.65107,0.64555,0.65042,0.64551,3.24414,0.70244,70.24412,27.81931,41.46906,42.23252,51.59368,53.6958,55.43441,1300.51344,1269.62196,1300.72659,1287.99286,4.79603,2.13359,23.03712,21.25499,1.97176,49.83102
660,0.65372,0.65142,0.64592,0.65075,0.64585,3.24592,0.70245,70.24458,27.80219,41.46532,42.23181,51.58867,53.69508,55.43061,1300.54121,1269.62288,1300.68445,1287.9129,4.79602,2.13289,23.03707,21.25491,1.97094,49.84285
661,0.6541,0.65175,0.64627,0.65108,0.64621,3.2476,0.70246,70.24538,27.77925,41.45713,42.23016,51.5836,53.69543,55.42719,1300.54741,1269.60347,1300.58206,1287.76263,4.79601,2.13172,23.03699,21.25477,1.97064,49.85448
662,0.65449,0.65205,0.64662,0.65141,0.64659,3.24931,0.70247,70.24654,27.7508,41.44551,42.22933,51.57965,53.69721,55.4245,1300.53551,1269.57782,1300.45697,1287.58627,4.79597,2.13025,23.03689,21.25507,1.97076,49.86867
663,0.65494,0.65234,0.64695,0.65173,0.64703,3.25119,0.70248,70.24797,27.71694,41.43391,42.2303,51.5776,53.70044,55.42263,1300.51875,1269.56561,1300.33208,1287.41207,4.79588,2.12854,23.03675,21.25576,1.97118,49.88543
664,0.65543,0.65259,0.64726,0.65206,0.64747,3.25339,0.7025,70.24953,27.678,41.42649,42.23339,51.57725,53.70499,55.42132,1300.49248,1269.55874,1300.2174,1287.25411,4.79577,2.1269,23.03658,21.25637,1.97186,49.9041
665,0.65594,0.65275,0.64743,0.65235,0.6478,3.25565,0.70251,70.25105,27.63672,41.42506,42.23748,51.57833,53.71138,55.42061,1300.45471,1269.54278,1300.07931,1287.07608,4.79566,2.12563,23.03643,21.25647,1.973,49.923
666,0.6563,0.65279,0.64744,0.65247,0.64789,3.25682,0.70252,70.2524,27.5988,41.43089,42.24166,51.58069,53.71995,55.42061,1300.41171,1269.50994,1299.88606,1286.84097,4.79558,2.12479,23.0363,21.25582,1.97477,49.94027
667,0.65641,0.65271,0.64735,0.6524,0.6478,3.25669,0.70254,70.25359,27.57015,41.44345,42.24534,51.58441,53.7301,55.42133,1300.35955,1269.45359,1299.6608,1286.57462,4.79554,2.1242,23.03622,21.25422,1.97702,49.95466
668,0.6564,0.65258,0.64725,0.65226,0.64768,3.25615,0.70255,70.25455,27.5534,41.46062,42.24856,51.58989,53.74092,55.42286,1300.31937,1269.39734,1299.45639,1286.33952,4.79553,2.12357,23.03618,21.25229,1.97947,49.96582
669,0.65637,0.65245,0.64713,0.65213,0.64756,3.2556,0.70255,70.25529,27.54736,41.4797,42.25109,51.59718,53.75122,55.42541,1300.32578,1269.37796,1299.28051,1286.14895,4.79552,2.12317,23.03617,21.25072,1.98195,49.97299
670,0.65631,0.65233,0.64701,0.65201,0.64746,3.25507,0.70256,70.25583,27.54877,41.49933,42.2534,51.60625,53.76051,55.42925,1300.3814,1269.39928,1299.13881,1286.00834,4.79551,2.12323,23.03616,21.24943,1.98445,49.97573
671,0.65623,0.65223,0.6469,0.65189,0.64735,3.25456,0.70256,70.25616,27.55558,41.51762,42.25681,51.61627,53.76897,55.43361,1300.48718,1269.45697,1299.04423,1285.93409,4.79549,2.12383,23.03615,21.24828,1.98698,49.97547
672,0.65614,0.65214,0.6468,0.65179,0.64726,3.2541,0.70256,70.25636,27.56599,41.534,42.26131,51.62529,53.77586,55.43743,1300.63452,1269.55072,1299.00091,1285.93168,4.79546,2.12518,23.03613,21.24748,1.98945,49.97323
673,0.65605,0.65208,0.64672,0.65171,0.64717,3.25368,0.70256,70.25646,27.57782,41.55017,42.26599,51.63214,53.78044,55.44008,1300.77816,1269.64767,1299.01692,1286.00804,4.79545,2.12726,23.03611,21.24726,1.99171,49.97032
674,0.65595,0.65202,0.64665,0.65165,0.64709,3.25331,0.70256,70.25647,27.58968,41.5657,42.26958,51.63717,53.78329,55.44172,1300.89085,1269.73185,1299.06854,1286.12866,4.79546,2.13014,23.03611,21.24759,1.99373,49.96779
675,0.65587,0.65197,0.64658,0.65161,0.64702,3.253,0.70256,70.25641,27.60105,41.57975,42.27076,51.64092,53.78531,55.44271,1300.9746,1269.80365,1299.1352,1286.26654,4.7955,2.13342,23.03612,21.24806,1.99559,49.96555
676,0.6558,0.65194,0.64652,0.65158,0.64695,3.25273,0.70256,70.2563,27.61114,41.59246,42.26882,51.64353,53.78619,55.44302,1301.03506,1269.85933,1299.21236,1286.42166,4.79556,2.1364,23.03613,21.2482,1.99748,49.9638
677,0.65573,0.65192,0.64645,0.65155,0.64689,3.25251,0.70256,70.25616,27.61866,41.60253,42.26515,51.64523,53.78581,55.44247,1301.08083,1269.90445,1299.28687,1286.58109,4.79562,2.13855,23.03615,21.24809,1.99955,49.96447
678,0.65568,0.6519,0.6464,0.65153,0.64684,3.25231,0.70256,70.25599,27.62234,41.6074,42.26167,51.64562,53.78416,55.44076,1301.13415,1269.96219,1299.37007,1286.7469,4.79568,2.14002,23.03618,21.24795,2.00179,49.97014
679,0.65563,0.6519,0.64635,0.6515,0.64679,3.25215,0.70256,70.25576,27.62142,41.60658,42.25931,51.64453,53.78155,55.43814,1301.19851,1270.04431,1299.50213,1286.95115,4.79573,2.14119,23.03621,21.2481,2.00409,49.98056
680,0.65559,0.65189,0.64633,0.65149,0.64675,3.25203,0.70255,70.25546,27.61603,41.60152,42.25842,51.64261,53.7784,55.43504,1301.26275,1270.14587,1299.71095,1287.21796,4.79576,2.14243,23.03622,21.24904,2.00634,49.99322
681,0.65556,0.65188,0.64631,0.65147,0.64671,3.25193,0.70255,70.25512,27.60709,41.59464,42.25864,51.64093,53.77534,55.43201,1301.3048,1270.24212,1299.96324,1287.5119,4.79576,2.14358,23.03623,21.25061,2.00845,50.00578
682,0.65555,0.65186,0.6463,0.65143,0.64667,3.25181,0.70255,70.25477,27.59607,41.58697,42.25929,51.64012,53.77301,55.42926,1301.28771,1270.28854,1300.25105,1287.82747,4.79575,2.14421,23.03622,21.25214,2.01041,50.01714
683,0.65554,0.65182,0.64629,0.65138,0.64662,3.25165,0.70255,70.25448,27.58443,41.57874,42.2602,51.64034,53.77212,55.42701,1301.2012,1270.26379,1300.53283,1288.12126,4.79577,2.14401,23.03622,21.25324,2.01237,50.0271
684,0.65552,0.65178,0.64626,0.65131,0.64658,3.25145,0.70254,70.25427,27.57353,41.5724,42.2614,51.64133,53.77294,55.42551,1301.06482,1270.17534,1300.73814,1288.32149,4.79582,2.14314,23.03623,21.25375,2.01443,50.03608
685,0.65549,0.65175,0.64622,0.65123,0.64653,3.25121,0.70254,70.25413,27.56423,41.56743,42.26248,51.64237,53.7751,55.42472,1300.89888,1270.04279,1300.83103,1288.39292,4.79587,2.14173,23.03624,21.25393,2.01659,50.04483
686,0.65544,0.65172,0.64618,0.65116,0.64649,3.25097,0.70254,70.25406,27.55636,41.56089,42.2642,51.64268,53.77813,55.42451,1300.72693,1269.8901,1300.81772,1288.3404,4.79594,2.1401,23.03626,21.254,2.01884,50.05389
687,0.65539,0.6517,0.64613,0.6511,0.64646,3.25075,0.70254,70.25409,27.54874,41.5506,42.26738,51.64186,53.78135,55.42492,1300.56967,1269.73209,1300.73466,1288.20165,4.79601,2.13879,23.03626,21.25399,2.02111,50.06152
688,0.65533,0.65167,0.6461,0.65104,0.64644,3.25056,0.70254,70.25422,27.53981,41.53686,42.27306,51.64025,53.7842,55.42612,1300.44497,1269.58958,1300.61655,1288.01866,4.79607,2.13815,23.03623,21.25394,2.02335,50.06567
689,0.65528,0.65164,0.64608,0.651,0.64644,3.2504,0.70254,70.25445,27.52934,41.52204,42.28082,51.63813,53.78624,55.4279,1300.36299,1269.48147,1300.51453,1287.84966,4.79614,2.13836,23.0362,21.25381,2.02547,50.06716
690,0.65522,0.65161,0.64605,0.65097,0.64645,3.25027,0.70255,70.25474,27.51791,41.50813,42.28857,51.63563,53.78738,55.43033,1300.31589,1269.40947,1300.42093,1287.68793,4.7962,2.13914,23.03615,21.25338,2.02739,50.06788
691,0.65516,0.65157,0.646,0.65094,0.64645,3.25012,0.70255,70.25506,27.50691,41.49768,42.29482,51.63318,53.78837,55.43357,1300.29119,1269.368,1300.31853,1287.51956,4.79626,2.13974,23.03611,21.25242,2.02905,50.06962
692,0.6551,0.65154,0.64593,0.65091,0.64645,3.24993,0.70255,70.25538,27.49804,41.49171,42.2994,51.63104,53.78958,55.43694,1300.28535,1269.35507,1300.1753,1287.31754,4.7963,2.13957,23.03606,21.25113,2.03051,50.07358
693,0.65503,0.65151,0.64585,0.65088,0.64644,3.24971,0.70256,70.25563,27.49239,41.48953,42.30227,51.62898,53.79089,55.43978,1300.28849,1269.35263,1299.97196,1287.0646,4.79631,2.13844,23.03603,21.24986,2.03178,50.08032
694,0.65496,0.65149,0.64575,0.65084,0.64641,3.24945,0.70256,70.25578,27.49072,41.48822,42.30423,51.62661,53.79158,55.44166,1300.28133,1269.33893,1299.75216,1286.80283,4.79629,2.13688,23.03602,21.24889,2.03283,50.08794
695,0.6549,0.65147,0.64565,0.65079,0.64638,3.24919,0.70256,70.25584,27.4932,41.48673,42.30617,51.6237,53.7908,55.44228,1300.26781,1269.31919,1299.57525,1286.58832,4.79628,2.13534,23.03602,21.24854,2.03366,50.09363
696,0.65484,0.65145,0.64555,0.65075,0.64634,3.24893,0.70256,70.25581,27.49939,41.48678,42.30835,51.62026,53.78901,55.44218,1300.27436,1269.32281,1299.45777,1286.43796,4.79627,2.13394,23.03602,21.24895,2.03417,50.09679
697,0.6548,0.65142,0.64546,0.6507,0.6463,3.24868,0.70256,70.25567,27.50884,41.48976,42.31068,51.61696,53.78759,55.44228,1300.30763,1269.36246,1299.37013,1286.32899,4.79625,2.13267,23.03603,21.2501,2.03438,50.09725
698,0.65477,0.65138,0.64537,0.65063,0.64625,3.24842,0.70255,70.25547,27.52046,41.4964,42.31359,51.61439,53.78696,55.44257,1300.35133,1269.42106,1299.28849,1286.24489,4.79624,2.13147,23.03606,21.25151,2.03427,50.09603
699,0.65473,0.65134,0.6453,0.65055,0.64619,3.24812,0.70255,70.25523,27.53208,41.50558,42.31677,51.61316,53.78691,55.44281,1300.37649,1269.47245,1299.2133,1286.18855,4.79626,2.13039,23.03611,21.25255,2.03379,50.09353
700,0.65469,0.65128,0.64522,0.65045,0.6461,3.24777,0.70255,70.25497,27.54183,41.51554,42.31984,51.61335,53.78738,55.44273,1300.36676,1269.50155,1299.15204,1286.16547,4.79632,2.12934,23.03618,21.25311,2.03295,50.08932
701,0.65465,0.65121,0.64516,0.65034,0.64601,3.24738,0.70255,70.25473,27.54889,41.52525,42.32293,51.61451,53.78823,55.44234,1300.32154,1269.49823,1299.05607,1286.11847,4.79641,2.12816,23.03626,21.2537,2.03181,50.08311
702,0.65461,0.65114,0.64511,0.65024,0.64591,3.24699,0.70254,70.25451,27.55357,41.53065,42.32577,51.61597,53.789,55.44198,1300.24362,1269.45323,1298.89557,1286.00877,4.79652,2.12692,23.03633,21.25469,2.03044,50.07313
703,0.65456,0.65106,0.64505,0.65015,0.64582,3.24664,0.70254,70.25433,27.55758,41.52594,42.32848,51.61691,53.78976,55.44228,1300.1419,1269.37025,1298.72746,1285.89217,4.79663,2.12552,23.03639,21.25601,2.029,50.0583
704,0.65453,0.65099,0.64501,0.6501,0.64575,3.24635,0.70254,70.2542,27.56277,41.50913,42.33149,51.61682,53.79129,55.4439,1300.03169,1269.26452,1298.61811,1285.83729,4.79672,2.12415,23.03642,21.25731,2.02765,50.04002
705,0.6545,0.65093,0.64498,0.65007,0.64569,3.24614,0.70254,70.25412,27.57015,41.4816,42.33541,51.61565,53.79368,55.4465,1299.92745,1269.1538,1298.56949,1285.84232,4.79677,2.12298,23.03643,21.25835,2.02649,50.02297
706,0.65448,0.65089,0.64498,0.65006,0.64564,3.24602,0.70254,70.25408,27.57964,41.44606,42.33921,51.61342,53.79585,55.44827,1299.83335,1269.04962,1298.5426,1285.86562,4.79682,2.12213,23.03643,21.2588,2.02556,50.01229
707,0.65446,0.65086,0.64499,0.65008,0.6456,3.24597,0.70254,70.25409,27.59032,41.40491,42.34169,51.61044,53.79693,55.44792,1299.74704,1268.95283,1298.54142,1285.91239,4.79686,2.12138,23.03644,21.25832,2.02476,50.00879
708,0.65444,0.65083,0.64501,0.65012,0.64556,3.24596,0.70254,70.25415,27.60108,41.35932,42.34287,51.60763,53.79776,55.4464,1299.67883,1268.87821,1298.54667,1285.96615,4.79687,2.12057,23.03645,21.2572,2.02395,50.00844
709,0.65442,0.65081,0.64502,0.65017,0.64553,3.24595,0.70254,70.25429,27.61199,41.31052,42.34294,51.60527,53.79925,55.44496,1299.62918,1268.83012,1298.57107,1286.03575,4.79684,2.11979,23.03648,21.25608,2.02312,50.00684
710,0.65441,0.6508,0.64501,0.65022,0.64549,3.24593,0.70254,70.25451,27.62431,41.2584,42.34144,51.60284,53.80093,55.44377,1299.59225,1268.79965,1298.62404,1286.12388,4.79678,2.11951,23.03654,21.2554,2.02226,50.00274
711,0.6544,0.65079,0.64499,0.65029,0.64546,3.24595,0.70255,70.25481,27.63959,41.20233,42.33821,51.59943,53.80223,55.4429,1299.56821,1268.78476,1298.70836,1286.22832,4.79671,2.12007,23.03659,21.25513,2.02149,49.99681
712,0.65441,0.65079,0.64497,0.65036,0.64544,3.24599,0.70255,70.25516,27.65916,41.14376,42.33319,51.59484,53.80307,55.44226,1299.56449,1268.79562,1298.81901,1286.34368,4.79664,2.12098,23.03662,21.25521,2.02097,49.98917
713,0.65442,0.65081,0.64493,0.65043,0.64542,3.24605,0.70255,70.25551,27.68299,41.08536,42.3264,51.58972,53.80381,55.44163,1299.58798,1268.84372,1298.94174,1286.45291,4.79656,2.12139,23.03664,21.25568,2.02083,49.98053
714,0.65443,0.65083,0.6449,0.6505,0.64541,3.24611,0.70256,70.25578,27.70989,41.02932,42.3184,51.58491,53.80496,55.4409,1299.63766,1268.92963,1299.07553,1286.55628,4.79644,2.12109,23.03665,21.25659,2.02109,49.97255
715,0.65444,0.65085,0.64487,0.65055,0.64539,3.24614,0.70256,70.256,27.73755,40.97987,42.31024,51.5807,53.80678,55.43989,1299.68984,1269.03255,1299.24478,1286.68611,4.79629,2.12037,23.03667,21.25786,2.0217,49.96616
716,0.65444,0.65086,0.64483,0.65056,0.64537,3.2461,0.70256,70.25622,27.76293,40.94315,42.30344,51.57719,53.80949,55.43873,1299.71815,1269.12765,1299.46072,1286.86473,4.79616,2.11934,23.03669,21.25909,2.02245,49.96104
717,0.65443,0.65085,0.6448,0.65053,0.64533,3.24597,0.70256,70.25641,27.78386,40.92366,42.29899,51.57485,53.81309,55.43788,1299.71368,1269.20016,1299.6747,1287.0495,4.79607,2.11817,23.03674,21.26006,2.02315,49.95626
718,0.65442,0.65082,0.64477,0.65049,0.64529,3.24582,0.70256,70.25655,27.80021,40.92119,42.29769,51.57387,53.81684,55.43787,1299.69804,1269.25158,1299.82044,1287.17929,4.79601,2.11673,23.03679,21.26099,2.02371,49.95195
719,0.65442,0.6508,0.64476,0.65044,0.64526,3.24569,0.70257,70.25659,27.81259,40.93296,42.29904,51.57412,53.81981,55.43859,1299.69708,1269.29396,1299.86286,1287.22203,4.79597,2.11505,23.03683,21.26195,2.02415,49.94875
720,0.65443,0.65078,0.64475,0.65041,0.64524,3.24561,0.70256,70.25651,27.82128,40.95532,42.30242,51.57555,53.82217,55.43979,1299.70798,1269.33245,1299.82819,1287.19963,4.79595,2.11338,23.03684,21.26279,2.02462,49.94725
721,0.65445,0.65075,0.64476,0.65038,0.64521,3.24553,0.70256,70.25631,27.82493,40.9852,42.30745,51.57777,53.82435,55.44109,1299.71906,1269.3688,1299.78853,1287.17611,4.79594,2.11162,23.03681,21.26342,2.02517,49.95024
722,0.65445,0.65072,0.64476,0.65034,0.64519,3.24544,0.70256,70.25602,27.82172,41.02133,42.31327,51.58052,53.82625,55.442,1299.72792,1269.40189,1299.77771,1287.17784,4.79596,2.10987,23.03676,21.26389,2.02587,49.95876
723,0.65445,0.65069,0.64477,0.6503,0.64517,3.24534,0.70256,70.25567,27.81131,41.06028,42.31963,51.58357,53.82732,55.44217,1299.73615,1269.429,1299.78014,1287.18359,4.79601,2.10787,23.03671,21.26414,2.0268,49.97279
724,0.65442,0.65066,0.64476,0.65025,0.64515,3.2452,0.70255,70.25534,27.79557,41.09771,42.32645,51.58677,53.82753,55.44183,1299.74312,1269.44864,1299.79428,1287.19347,4.79608,2.10529,23.03667,21.26418,2.02787,49.99126
725,0.65437,0.65061,0.64475,0.65018,0.64514,3.24501,0.70255,70.25505,27.77611,41.13175,42.33437,51.58986,53.82692,55.44118,1299.75686,1269.46138,1299.82717,1287.22185,4.79616,2.10239,23.03666,21.26394,2.02896,50.01294
726,0.65431,0.65056,0.64472,0.65011,0.64514,3.24478,0.70255,70.25483,27.7544,41.1626,42.34318,51.59256,53.82576,55.44053,1299.78016,1269.46487,1299.83253,1287.2235,4.79626,2.09977,23.03668,21.26357,2.02998,50.03625
727,0.65424,0.6505,0.64469,0.65003,0.64514,3.24455,0.70255,70.25467,27.73208,41.19045,42.35092,51.59469,53.82434,55.44022,1299.80685,1269.45356,1299.80439,1287.18962,4.79639,2.098,23.03671,21.26297,2.03091,50.05717
728,0.65419,0.65045,0.64465,0.64996,0.64514,3.24435,0.70255,70.25459,27.70951,41.21293,42.35594,51.59611,53.82291,55.4404,1299.84878,1269.44359,1299.72997,1287.10861,4.79652,2.09708,23.03675,21.26211,2.03178,50.07315
729,0.65413,0.65042,0.64461,0.6499,0.64515,3.24418,0.70255,70.25462,27.68747,41.22528,42.35737,51.59705,53.82203,55.44159,1299.90657,1269.44534,1299.61676,1286.98242,4.79665,2.09694,23.03681,21.26088,2.03268,50.08018
730,0.65406,0.65038,0.64456,0.64984,0.64515,3.24398,0.70255,70.25477,27.66705,41.22607,42.35461,51.59793,53.82161,55.44381,1299.97269,1269.46035,1299.51906,1286.85914,4.79675,2.09726,23.03687,21.25941,2.03374,50.07594
731,0.65397,0.65034,0.6445,0.64977,0.64513,3.24371,0.70255,70.25503,27.64901,41.21829,42.34819,51.59873,53.82107,55.44657,1300.03523,1269.48513,1299.47507,1286.77621,4.79684,2.09787,23.03695,21.25777,2.03513,50.0621
732,0.65387,0.65029,0.64443,0.64967,0.6451,3.24337,0.70255,70.25539,27.63404,41.20527,42.33981,51.59874,53.81945,55.44908,1300.0787,1269.50724,1299.48648,1286.74594,4.79691,2.09876,23.03703,21.256,2.03691,50.04412
733,0.65375,0.65021,0.64436,0.64956,0.64505,3.24295,0.70256,70.25583,27.62324,41.18396,42.331,51.59747,53.81686,55.45099,1300.10058,1269.52169,1299.53331,1286.75852,4.79695,2.09962,23.03711,21.25419,2.03899,50.02461
734,0.65363,0.65012,0.64428,0.64945,0.64499,3.24249,0.70256,70.25628,27.61826,41.15248,42.32307,51.59497,53.81379,55.4522,1300.11262,1269.53099,1299.55477,1286.75993,4.79697,2.10021,23.03717,21.25216,2.04133,50.00575
735,0.65351,0.65003,0.64421,0.64935,0.64492,3.24203,0.70257,70.25664,27.62042,41.11273,42.31605,51.59218,53.81105,55.45298,1300.12881,1269.53956,1299.5085,1286.70545,4.79698,2.10073,23.0372,21.25015,2.04401,49.98738
736,0.65341,0.64996,0.64414,0.64927,0.64485,3.24164,0.70257,70.25687,27.62966,41.07027,42.31003,51.59006,53.80926,55.45401,1300.15242,1269.54862,1299.42075,1286.6199,4.79694,2.1015,23.03721,21.2486,2.04701,49.96799
737,0.65333,0.6499,0.64407,0.64921,0.64477,3.2413,0.70257,70.25699,27.64435,41.03121,42.30447,51.58899,53.80868,55.45536,1300.16946,1269.55233,1299.30538,1286.51616,4.79688,2.10284,23.03719,21.2478,2.04998,49.94691
738,0.65326,0.64986,0.64401,0.64915,0.64468,3.24097,0.70257,70.25708,27.66263,40.9978,42.29964,51.58898,53.80912,55.45687,1300.16853,1269.54254,1299.19587,1286.42621,4.79682,2.10469,23.03716,21.24775,2.05198,49.92547
739,0.65319,0.64983,0.64395,0.64909,0.64458,3.24065,0.70257,70.25715,27.68316,40.97057,42.29563,51.58976,53.80974,55.45812,1300.15648,1269.52725,1299.13916,1286.39753,4.79676,2.10709,23.03712,21.24849,2.0526,49.90583
740,0.65313,0.6498,0.64389,0.64904,0.64448,3.24035,0.70257,70.25717,27.70568,40.95079,42.29311,51.5913,53.81041,55.45899,1300.15025,1269.52417,1299.11119,1286.40132,4.79666,2.10993,23.03708,21.24985,2.05196,49.88999
741,0.65307,0.64979,0.64383,0.64899,0.6444,3.24009,0.70257,70.25712,27.72849,40.93929,42.29306,51.59346,53.81093,55.45933,1300.15875,1269.53907,1299.06947,1286.38447,4.79654,2.11251,23.03704,21.25156,2.05113,49.8814
742,0.65302,0.64977,0.6438,0.64896,0.64433,3.23988,0.70257,70.25698,27.74751,40.93779,42.29599,51.59584,53.81125,55.4591,1300.19708,1269.58102,1299.0207,1286.35035,4.79643,2.11429,23.03699,21.25362,2.05085,49.88247
743,0.65298,0.64975,0.64377,0.64896,0.64428,3.23976,0.70257,70.25667,27.75848,40.94736,42.30127,51.59806,53.81122,55.45825,1300.26748,1269.64413,1298.99007,1286.32445,4.79634,2.11515,23.03693,21.25585,2.05077,49.89162
