Time,U1,U2,U3,U4,U5,Utot,J,I,TinH2,ToutH2,TinAIR,ToutAIR,TinWAT,ToutWAT,PinAIR,PoutAIR,PoutH2,PinH2,DinH2,DoutH2,DinAIR,DoutAIR,DWAT,HrAIRFC
612,0.64941,0.64391,0.64327,0.64162,0.63206,3.21026,0.7006,70.05952,29.01231,39.25466,46.48045,51.2147,53.6819,55.42007,1300.40611,1267.67596,1296.97064,1284.24249,4.7946,2.11164,23.03733,21.21664,2.02726,52.12024
613,0.64942,0.64391,0.64318,0.64161,0.63198,3.21006,0.70059,70.05945,29.02669,39.17393,46.47312,51.19554,53.67096,55.41598,1300.5188,1267.74626,1297.14005,1284.47288,4.79472,2.10848,23.03729,21.21969,2.03049,52.14033
614,0.64942,0.64384,0.64303,0.64145,0.63179,3.20937,0.70059,70.05945,29.00679,39.10392,46.4614,51.17873,53.65579,55.41119,1300.26439,1267.48366,1297.27483,1284.59519,4.7949,2.10594,23.03715,21.22095,2.03292,52.13957
615,0.64931,0.64363,0.6428,0.64115,0.63148,3.20811,0.70059,70.05935,28.98555,39.05668,46.43336,51.16474,53.64137,55.4094,1299.79275,1267.04586,1297.41754,1284.75144,4.79508,2.10402,23.03692,21.22402,2.0339,52.13134
616,0.64913,0.64343,0.6425,0.64073,0.63106,3.20655,0.70059,70.05911,28.96224,39.02112,46.39596,51.15896,53.63466,55.41273,1299.45175,1266.74603,1297.86192,1285.26645,4.79511,2.09991,23.03665,21.2288,2.03395,52.12344
617,0.64886,0.64327,0.64214,0.64026,0.6306,3.20485,0.70059,70.0584,28.94384,39.00852,46.3786,51.16089,53.63744,55.42065,1299.23524,1266.58831,1298.32391,1285.79353,4.79491,2.09419,23.03646,21.23313,2.03342,52.09656
618,0.64849,0.64304,0.6418,0.63985,0.63023,3.20305,0.70058,70.05763,28.94215,39.04755,46.39423,51.16602,53.6465,55.43246,1298.89988,1266.27109,1298.60745,1286.12864,4.79468,2.08974,23.03644,21.23646,2.0324,52.05596
619,0.64804,0.6427,0.64163,0.63954,0.62995,3.20136,0.70057,70.05708,28.94399,39.13719,46.43989,51.1717,53.65624,55.44401,1298.38467,1265.7119,1298.67691,1286.25631,4.79446,2.09173,23.0365,21.2387,2.0311,52.03884
620,0.64765,0.64249,0.64153,0.6394,0.62979,3.20031,0.70057,70.05656,28.94526,39.24665,46.50295,51.1756,53.66214,55.45092,1298.01616,1265.31995,1298.83492,1286.47829,4.79423,2.09884,23.03652,21.24121,2.02973,52.03496
621,0.64752,0.64247,0.64143,0.63948,0.62983,3.20005,0.70057,70.05617,28.95447,39.35321,46.58192,51.17968,53.66228,55.45598,1297.89544,1265.2327,1299.2786,1286.94232,4.79398,2.10543,23.03653,21.24342,2.02912,52.03341
622,0.64764,0.64257,0.64149,0.63971,0.63006,3.20062,0.70056,70.05593,28.97566,39.44181,46.68073,51.18225,53.66191,55.45749,1297.94419,1265.35298,1299.90634,1287.52153,4.79378,2.11129,23.03661,21.24509,2.02869,52.03367
623,0.64786,0.64276,0.64172,0.63993,0.63036,3.20177,0.70056,70.05572,29.00284,39.50143,46.75475,51.18734,53.66248,55.4549,1298.27891,1265.75012,1300.70077,1288.2701,4.79373,2.11431,23.03666,21.24541,2.02839,52.03217
624,0.64806,0.64301,0.64188,0.6401,0.63057,3.20287,0.70055,70.0551,29.0283,39.52959,46.79566,51.19667,53.66283,55.44929,1298.75209,1266.31865,1301.5812,1289.11869,4.79372,2.11348,23.03661,21.24495,2.0286,52.02677
625,0.64823,0.64324,0.6419,0.64024,0.63068,3.20367,0.70054,70.05388,29.04706,39.52059,46.81257,51.20906,53.66934,55.44386,1299.08325,1266.78203,1302.13044,1289.59513,4.79364,2.11082,23.03649,21.24264,2.02883,52.01686
626,0.64834,0.64332,0.64192,0.64038,0.63073,3.20418,0.70053,70.05267,29.05681,39.47946,46.81721,51.21944,53.68047,55.4418,1299.34845,1267.16282,1302.45144,1289.79841,4.7936,2.10993,23.03635,21.23939,2.02902,52.01066
627,0.64833,0.64325,0.64198,0.6404,0.63065,3.20434,0.70053,70.05248,29.05759,39.43159,46.79837,51.22663,53.69296,55.44104,1299.59398,1267.45404,1302.47645,1289.70215,4.79357,2.11347,23.03624,21.23426,2.02906,52.00199
628,0.64821,0.64317,0.64205,0.64027,0.63046,3.20406,0.70053,70.05275,29.05311,39.40988,46.76934,51.23137,53.70094,55.43487,1299.68682,1267.56221,1302.08826,1289.19754,4.79372,2.11957,23.03618,21.22831,2.02918,52.00457
629,0.6481,0.6431,0.64207,0.64012,0.63027,3.20358,0.70053,70.05286,29.04673,39.41381,46.7435,51.23649,53.70442,55.42442,1299.55991,1267.41889,1301.66457,1288.68965,4.79411,2.12266,23.03613,21.22597,2.0295,52.03078
630,0.64806,0.64299,0.64208,0.64003,0.6302,3.20329,0.70054,70.05351,29.03982,39.42093,46.71685,51.23943,53.70125,55.41447,1299.50453,1267.32585,1301.29029,1288.27154,4.7944,2.12211,23.03623,21.22689,2.02994,52.06812
631,0.64809,0.64291,0.64208,0.63995,0.63024,3.20324,0.70055,70.0548,29.03915,39.41823,46.67779,51.24166,53.69504,55.40801,1299.52768,1267.29705,1300.98646,1287.97734,4.79456,2.11844,23.03639,21.23064,2.03114,52.0929
632,0.64816,0.64292,0.64207,0.63993,0.63038,3.20346,0.70056,70.05591,29.04935,39.40733,46.642,51.24932,53.6916,55.4054,1299.68268,1267.38098,1300.7214,1287.7356,4.7947,2.10756,23.03655,21.23766,2.03221,52.10057
633,0.64826,0.64295,0.64206,0.63995,0.63053,3.20379,0.70056,70.05591,29.06821,39.37264,46.61661,51.26297,53.6961,55.40663,1299.83596,1267.41546,1300.24799,1287.26444,4.79455,2.08994,23.03666,21.24704,2.0325,52.10602
634,0.64837,0.64294,0.64202,0.64002,0.63065,3.20405,0.70055,70.05525,29.08678,39.31821,46.60133,51.27507,53.70128,55.41186,1299.88935,1267.33205,1299.59356,1286.58687,4.79389,2.07435,23.03675,21.25438,2.03282,52.11245
635,0.64842,0.64288,0.64199,0.64006,0.6307,3.20409,0.70055,70.05514,29.09992,39.26145,46.59135,51.28048,53.70321,55.41759,1299.68491,1267.04336,1299.04515,1286.02018,4.79377,2.0648,23.03678,21.25563,2.03353,52.113
636,0.64837,0.64279,0.64203,0.64003,0.63065,3.2039,0.70056,70.05576,29.10792,39.22109,46.58594,51.28173,53.70426,55.4205,1299.34703,1266.67903,1298.6464,1285.58156,4.79414,2.05961,23.03668,21.25091,2.03418,52.11018
637,0.6483,0.64269,0.64212,0.6399,0.63053,3.20356,0.70057,70.05651,29.11445,39.21345,46.57769,51.28119,53.70682,55.42107,1298.99967,1266.33123,1298.39287,1285.26597,4.79419,2.05748,23.03655,21.24405,2.03386,52.11715
638,0.64827,0.6426,0.64212,0.63966,0.63037,3.20301,0.70057,70.05736,29.12249,39.22908,46.56619,51.27338,53.70373,55.41848,1298.76182,1266.09795,1298.25169,1285.07359,4.79426,2.05702,23.03659,21.23625,2.03261,52.14261
639,0.64823,0.6426,0.64199,0.63939,0.63018,3.20236,0.70058,70.05844,29.13467,39.25905,46.56538,51.25965,53.69462,55.41295,1298.64718,1266.00505,1298.23689,1285.05278,4.79465,2.05862,23.03669,21.22803,2.03173,52.18461
640,0.64812,0.64265,0.64186,0.63924,0.63,3.20182,0.70059,70.05943,29.15048,39.30048,46.57557,51.24957,53.68603,55.40877,1298.61863,1266.02922,1298.49451,1285.33404,4.79518,2.05999,23.03668,21.22164,2.03082,52.2219
641,0.64806,0.64273,0.64177,0.63919,0.62987,3.20158,0.7006,70.0599,29.16679,39.34108,46.5799,51.24465,53.6812,55.40955,1298.83723,1266.27538,1298.71468,1285.58634,4.79529,2.06233,23.03663,21.22012,2.02867,52.25061
642,0.64811,0.64281,0.64165,0.63921,0.62982,3.20156,0.70059,70.05966,29.18365,39.37248,46.58374,51.24403,53.67983,55.41785,1299.12363,1266.57924,1298.88537,1285.81128,4.79519,2.06666,23.03659,21.22116,2.02631,52.26719
643,0.64816,0.64292,0.64158,0.63928,0.62983,3.20175,0.70059,70.05922,29.19809,39.38737,46.58899,51.24643,53.67809,55.42812,1299.32044,1266.78626,1299.23493,1286.25186,4.79503,2.07444,23.03655,21.22232,2.02618,52.25658
644,0.64816,0.64304,0.64167,0.63948,0.62991,3.20225,0.70058,70.05878,29.20627,39.39357,46.59014,51.25471,53.67838,55.4357,1299.52628,1267.03137,1299.73867,1286.87953,4.79483,2.08482,23.03646,21.22437,2.02796,52.22798
645,0.64817,0.64318,0.64194,0.63972,0.63006,3.20308,0.70058,70.05795,29.20929,39.41081,46.58309,51.26709,53.6805,55.43753,1299.83557,1267.40119,1300.29205,1287.59644,4.79459,2.09401,23.0363,21.22581,2.03043,52.20967
646,0.64825,0.64331,0.64226,0.63992,0.63029,3.20405,0.70057,70.05688,29.21227,39.43331,46.56796,51.27975,53.68286,55.43596,1300.10942,1267.75115,1300.87819,1288.36459,4.79433,2.0988,23.03617,21.22741,2.0324,52.19152
647,0.64836,0.64343,0.64251,0.64011,0.63052,3.20497,0.70056,70.0565,29.21385,39.43952,46.55077,51.29284,53.68673,55.43474,1300.32668,1268.03843,1301.25335,1288.89765,4.7941,2.10083,23.03612,21.22766,2.03418,52.17758
648,0.64844,0.64356,0.64269,0.64032,0.6307,3.20573,0.70057,70.05681,29.20541,39.42566,46.53848,51.30145,53.68728,55.43145,1300.57361,1268.33228,1301.3541,1289.09845,4.79396,2.10177,23.03605,21.22714,2.03568,52.18153
649,0.64852,0.64368,0.64283,0.64052,0.6308,3.20635,0.70057,70.05715,29.19268,39.39469,46.52905,51.3023,53.68518,55.42403,1300.88741,1268.63844,1301.26715,1289.0558,4.79399,2.10371,23.03606,21.22535,2.03541,52.19644
650,0.64866,0.64379,0.64287,0.64065,0.63082,3.20678,0.70057,70.05744,29.17852,39.34892,46.51964,51.3006,53.68284,55.41923,1300.97932,1268.68246,1300.89088,1288.65195,4.79414,2.1047,23.03611,21.22241,2.03347,52.20108
651,0.6488,0.64388,0.64277,0.64067,0.63079,3.2069,0.70058,70.05823,29.15694,39.28673,46.4954,51.29962,53.67937,55.42234,1300.71714,1268.3656,1300.38714,1288.07041,4.79426,2.10477,23.03618,21.21838,2.03108,52.19411
652,0.64889,0.64392,0.64257,0.64066,0.63077,3.20678,0.70059,70.05938,29.11831,39.20986,46.46519,51.29592,53.68233,55.43097,1300.34852,1267.93346,1300.26138,1287.84152,4.79441,2.10619,23.03626,21.21544,2.02865,52.17728
653,0.64894,0.64392,0.64237,0.64056,0.63075,3.20649,0.7006,70.06008,29.08433,39.14578,46.43919,51.28958,53.69121,55.43881,1299.90409,1267.41845,1300.66706,1288.19816,4.79478,2.10856,23.03635,21.21253,2.02718,52.14866
654,0.64898,0.64388,0.64226,0.6404,0.63075,3.2062,0.7006,70.06009,29.0609,39.1014,46.42891,51.28326,53.70223,55.44639,1299.52875,1266.98128,1301.1848,1288.74216,4.79553,2.10874,23.03653,21.2105,2.02627,52.11226
655,0.64898,0.64383,0.64218,0.64032,0.63077,3.20597,0.7006,70.05982,29.04569,39.07369,46.41992,51.27541,53.70977,55.45465,1299.39413,1266.8462,1301.50793,1289.11278,4.79613,2.10854,23.03675,21.20979,2.02602,52.09744
656,0.64896,0.64378,0.64203,0.64036,0.63082,3.20582,0.7006,70.05959,29.03833,39.06475,46.41907,51.26185,53.71382,55.45864,1299.61085,1267.0901,1301.6607,1289.30622,4.79598,2.10933,23.03694,21.20978,2.02681,52.09943
657,0.64895,0.64375,0.64189,0.64046,0.63087,3.20577,0.70059,70.05927,29.03737,39.06616,46.42139,51.24773,53.71414,55.46016,1300.10386,1267.58451,1301.77224,1289.46477,4.79582,2.10856,23.03708,21.20904,2.02777,52.10843
658,0.64895,0.64376,0.64183,0.64058,0.6309,3.20586,0.70059,70.05885,29.04067,39.07984,46.41905,51.23764,53.70809,55.46298,1300.60034,1268.04918,1301.59749,1289.36543,4.79625,2.1078,23.03723,21.20654,2.02751,52.09666
659,0.64893,0.64379,0.64183,0.64073,0.63091,3.20605,0.70059,70.05871,29.04445,39.1002,46.41771,51.22892,53.69638,55.46562,1300.95639,1268.39342,1301.14409,1288.93131,4.79587,2.10953,23.03733,21.2045,2.02579,52.08839
660,0.64888,0.64378,0.64184,0.64088,0.63092,3.20617,0.70059,70.05886,29.04512,39.11341,46.41024,51.21718,53.68087,55.46316,1301.3497,1268.79096,1300.621,1288.39689,4.79504,2.11139,23.03732,21.20687,2.02418,52.09501
661,0.64878,0.64375,0.64187,0.64095,0.63096,3.2062,0.70059,70.05913,29.04291,39.12882,46.38981,51.20683,53.66556,55.45695,1301.61964,1269.03284,1300.33726,1288.08596,4.79457,2.11436,23.03721,21.21113,2.0234,52.10394
662,0.64859,0.64369,0.64198,0.64093,0.63099,3.2061,0.70059,70.05924,29.03073,39.13128,46.36084,51.19836,53.65003,55.44906,1301.5111,1268.8864,1300.41751,1288.13401,4.79422,2.11736,23.03702,21.21404,2.02319,52.13036
663,0.64837,0.64354,0.64228,0.64088,0.631,3.20586,0.70059,70.05913,28.99833,39.11921,46.32014,51.18611,53.63807,55.43902,1301.20564,1268.57943,1300.73554,1288.4025,4.79412,2.11989,23.03681,21.21564,2.02372,52.16095
664,0.64858,0.64397,0.64295,0.64103,0.63153,3.20695,0.70059,70.05869,28.94947,39.1415,46.26883,51.17608,53.63655,55.42664,1300.89554,1268.27169,1301.01994,1288.57993,4.79415,2.12303,23.03662,21.2178,2.0229,52.19305
665,0.64949,0.64503,0.64392,0.64191,0.6325,3.21292,0.70057,70.0574,28.87528,39.20994,46.22427,51.16712,53.64634,55.41773,1300.70759,1268.05949,1300.84676,1288.28487,4.79414,2.12414,23.03642,21.2209,2.01382,52.17863
666,0.65027,0.64569,0.64478,0.64276,0.63326,3.21695,0.70055,70.05552,28.79155,39.27582,46.19245,51.15761,53.65929,55.41311,1300.60314,1267.92255,1300.51798,1287.90675,4.7941,2.12003,23.03627,21.22085,2.0042,52.16571
667,0.65097,0.64637,0.6455,0.64348,0.63397,3.22027,0.70054,70.05361,28.73805,39.33171,46.18416,51.15157,53.67462,55.41253,1300.50666,1267.78794,1300.20296,1287.57676,4.7942,2.11509,23.03612,21.21672,1.9951,52.15161
668,0.65186,0.64743,0.64632,0.64428,0.63496,3.22575,0.70052,70.05211,28.69199,39.37944,46.20837,51.14999,53.69036,55.41425,1300.42302,1267.67196,1299.70187,1287.01993,4.79429,2.11196,23.03608,21.21133,1.99236,52.12263
669,0.6527,0.64793,0.64704,0.64531,0.63554,3.23012,0.70051,70.05126,28.64258,39.42563,46.23957,51.15299,53.70106,55.41713,1300.43565,1267.65812,1299.13836,1286.32816,4.7943,2.11247,23.03614,21.20668,1.99147,52.10606
670,0.65281,0.64764,0.64716,0.64541,0.63552,3.22888,0.70051,70.05139,28.59637,39.42759,46.28175,51.15629,53.70344,55.4208,1300.28735,1267.50082,1298.69773,1285.70951,4.79438,2.11538,23.03614,21.19884,2.00248,52.11569
671,0.65261,0.64729,0.64697,0.64502,0.63535,3.22735,0.70052,70.05193,28.57057,39.36231,46.33292,51.15783,53.70279,55.42639,1300.0332,1267.22527,1298.9358,1285.72666,4.79445,2.11759,23.03608,21.18673,2.01806,52.15432
672,0.6523,0.6469,0.64662,0.64458,0.63505,3.22542,0.70052,70.05166,28.55386,39.27855,46.36723,51.16521,53.70609,55.4323,1299.65672,1266.8193,1299.71194,1286.21989,4.79441,2.1192,23.03613,21.17306,2.03223,52.15686
673,0.6519,0.64648,0.64618,0.6441,0.63462,3.22319,0.70051,70.05113,28.57131,39.20373,46.37931,51.18328,53.71354,55.43937,1299.16806,1266.30449,1300.42884,1286.63084,4.79435,2.12132,23.03625,21.1617,2.04512,52.12862
674,0.65145,0.64603,0.64573,0.64355,0.63408,3.22076,0.7005,70.0504,28.60141,39.14887,46.39048,51.20419,53.72,55.44401,1298.83895,1265.92929,1300.91712,1286.87898,4.79413,2.11947,23.03641,21.15227,2.05086,52.09593
675,0.65094,0.64558,0.64525,0.64296,0.63345,3.21812,0.70049,70.04944,28.64533,39.12445,46.40285,51.22431,53.72896,55.44621,1298.8609,1265.9186,1301.28618,1287.15606,4.79382,2.11439,23.03663,21.14604,2.0518,52.07941
676,0.65038,0.64513,0.64475,0.64235,0.63275,3.21526,0.70048,70.04801,28.70387,39.1287,46.41586,51.24371,53.73778,55.44501,1299.23114,1266.27745,1301.29139,1287.17832,4.7936,2.11241,23.03692,21.14736,2.05134,52.05432
677,0.64981,0.6447,0.64425,0.64177,0.63209,3.21242,0.70046,70.04616,28.7877,39.16282,46.42999,51.25748,53.73916,55.4396,1299.73825,1266.83764,1300.78668,1286.74693,4.7934,2.11468,23.0372,21.15671,2.04934,52.04255
678,0.64934,0.64426,0.64377,0.64119,0.6315,3.20982,0.70045,70.04456,28.86319,39.2188,46.44545,51.26631,53.73369,55.42889,1300.12569,1267.27798,1299.73054,1285.80802,4.79326,2.11767,23.03735,21.16863,2.04685,52.04955
679,0.64899,0.64389,0.64338,0.64066,0.63103,3.20772,0.70044,70.04353,28.90844,39.27757,46.44943,51.26486,53.72291,55.41402,1300.32918,1267.51777,1298.69316,1284.93832,4.7934,2.1198,23.03736,21.18137,2.04521,52.09001
680,0.64872,0.64367,0.64308,0.64027,0.63074,3.20633,0.70043,70.04265,28.92966,39.30317,46.44321,51.24963,53.71029,55.40188,1300.31331,1267.52605,1298.07177,1284.51191,4.79368,2.12263,23.03733,21.19514,2.04364,52.13559
681,0.64852,0.64358,0.64288,0.64009,0.63065,3.20563,0.70043,70.04267,28.91696,39.296,46.42801,51.22759,53.69678,55.39742,1299.93537,1267.15899,1297.65233,1284.21242,4.79385,2.126,23.03714,21.20231,2.04163,52.17317
682,0.64847,0.64359,0.64278,0.64011,0.63068,3.20561,0.70044,70.04442,28.87476,39.2734,46.4038,51.20547,53.67984,55.39881,1299.4161,1266.62025,1297.27619,1283.86812,4.79403,2.12666,23.03691,21.20171,2.03962,52.21536
683,0.64857,0.64367,0.64276,0.64033,0.63079,3.20611,0.70047,70.04709,28.82601,39.25839,46.37473,51.18458,53.66761,55.40488,1299.02073,1266.16041,1297.37952,1283.99915,4.79413,2.12589,23.03678,21.2012,2.03751,52.26772
684,0.64869,0.64384,0.64284,0.6406,0.631,3.20697,0.70051,70.05052,28.78402,39.25965,46.35504,51.16292,53.66045,55.41314,1298.82269,1265.86777,1297.95072,1284.61346,4.79412,2.12246,23.03667,21.20247,2.03653,52.28924
685,0.64875,0.64404,0.64298,0.64095,0.63125,3.20798,0.70054,70.05413,28.7487,39.29065,46.33652,51.14216,53.65365,55.42166,1298.92124,1265.91739,1298.58807,1285.32593,4.79409,2.11747,23.03654,21.20416,2.03693,52.28439
686,0.64882,0.6442,0.64316,0.64128,0.63146,3.20892,0.70056,70.05628,28.72045,39.35052,46.33072,51.12773,53.64987,55.43081,1299.37117,1266.36645,1298.71756,1285.53547,4.79417,2.11441,23.03659,21.20153,2.03788,52.2672
687,0.64892,0.64432,0.64328,0.64149,0.6316,3.20963,0.70056,70.05646,28.70924,39.43065,46.33052,51.12248,53.65,55.43822,1299.98613,1267.03103,1298.404,1285.2979,4.79421,2.11323,23.03669,21.1975,2.03858,52.24979
688,0.64899,0.64439,0.64336,0.6416,0.63173,3.21011,0.70056,70.05563,28.71796,39.51372,46.34263,51.12378,53.65548,55.4412,1300.47992,1267.52619,1298.03982,1284.98824,4.79416,2.11209,23.03683,21.19337,2.03911,52.22821
689,0.64899,0.64446,0.64347,0.64161,0.63186,3.21044,0.70055,70.05504,28.72953,39.58454,46.38238,51.12898,53.6681,55.4422,1300.76186,1267.7862,1297.56536,1284.53278,4.79405,2.11076,23.03692,21.18981,2.03985,52.17191
690,0.64901,0.64456,0.64364,0.64155,0.63194,3.21075,0.70055,70.05471,28.73109,39.62712,46.43863,51.1361,53.68418,55.44561,1300.988,1268.00277,1296.78809,1283.75456,4.79408,2.11142,23.03696,21.1831,2.04047,52.10855
691,0.64909,0.64463,0.64382,0.64145,0.63197,3.21101,0.70054,70.05434,28.72161,39.64634,46.48152,51.1422,53.70374,55.45285,1301.12855,1268.14827,1296.17234,1283.13409,4.79419,2.1144,23.03693,21.17795,2.04019,52.06033
692,0.64916,0.64463,0.6439,0.64132,0.63197,3.211,0.70054,70.05432,28.70218,39.65879,46.47079,51.14534,53.72484,55.46,1301.11106,1268.1099,1295.95236,1282.79693,4.79423,2.1161,23.03668,21.18188,2.03921,52.02343
693,0.64914,0.64458,0.64386,0.6411,0.63193,3.21058,0.70055,70.05465,28.67105,39.67236,46.4445,51.14635,53.74332,55.46325,1300.87836,1267.8773,1296.01893,1282.73383,4.79419,2.11534,23.03645,21.18575,2.03813,52.01663
694,0.64903,0.64445,0.64371,0.6408,0.63184,3.20977,0.70055,70.05551,28.62583,39.67651,46.42228,51.14542,53.75488,55.46264,1300.59238,1267.65331,1296.26135,1282.9389,4.79418,2.1135,23.03634,21.18656,2.03727,52.05737
695,0.64878,0.6442,0.64347,0.64046,0.63168,3.20858,0.70056,70.05636,28.56769,39.65038,46.39154,51.13853,53.75224,55.45855,1300.49964,1267.65912,1296.64035,1283.35236,4.7942,2.11235,23.03626,21.18828,2.03671,52.11803
696,0.64841,0.64383,0.64319,0.64019,0.63148,3.20718,0.70057,70.0571,28.53365,39.58078,46.33444,51.12957,53.73538,55.44779,1300.52059,1267.77809,1297.30705,1284.04786,4.79415,2.11055,23.03621,21.19022,2.03626,52.16806
697,0.64795,0.64345,0.64286,0.63995,0.63123,3.20561,0.70058,70.05786,28.55353,39.46107,46.28809,51.12503,53.71756,55.43513,1300.42138,1267.78006,1298.28935,1284.97312,4.79408,2.10936,23.03619,21.18886,2.03627,52.2109
698,0.64749,0.64311,0.64254,0.6397,0.63094,3.20397,0.70058,70.05854,28.56476,39.3333,46.26901,51.12565,53.70463,55.42474,1300.20544,1267.67331,1299.18838,1285.78771,4.79403,2.10997,23.03629,21.18274,2.0368,52.22434
699,0.64713,0.6428,0.6423,0.63948,0.63068,3.20258,0.70059,70.05888,28.57478,39.21171,46.25092,51.12675,53.69196,55.41587,1300.05321,1267.61619,1299.69214,1286.29296,4.79401,2.1128,23.0364,21.17616,2.03763,52.22361
700,0.64689,0.64259,0.64216,0.63934,0.6305,3.20162,0.70059,70.05871,28.5967,39.08971,46.2233,51.12842,53.68025,55.40921,1300.02021,1267.61736,1299.88182,1286.42628,4.79401,2.11599,23.03643,21.17194,2.03895,52.18922
701,0.64684,0.64252,0.64208,0.63923,0.63035,3.20112,0.70058,70.05827,28.63979,38.98721,46.18832,51.13677,53.67958,55.40974,1300.04911,1267.66872,1299.72665,1286.12965,4.79398,2.11889,23.0364,21.16989,2.04051,52.1344
702,0.64701,0.64259,0.64204,0.63915,0.63024,3.20106,0.70058,70.05797,28.67023,38.94276,46.13646,51.15154,53.68996,55.41908,1300.05091,1267.70006,1299.37128,1285.64657,4.7938,2.12016,23.03647,21.16809,2.04154,52.09834
703,0.64727,0.64264,0.64201,0.6391,0.63019,3.20118,0.70058,70.05803,28.69476,38.96822,46.06297,51.16286,53.70057,55.4306,1300.03638,1267.68199,1298.97906,1285.2202,4.79377,2.12185,23.03657,21.1657,2.0409,52.10016
704,0.64752,0.64265,0.64199,0.63915,0.63019,3.20141,0.70058,70.05838,28.72105,38.99898,45.96628,51.16774,53.7064,55.44204,1300.0718,1267.66937,1299.03508,1285.31012,4.79389,2.12116,23.03659,21.16498,2.03871,52.13853
705,0.64773,0.64268,0.64196,0.63926,0.63018,3.20169,0.70059,70.05898,28.75094,39.02152,45.8682,51.17121,53.70972,55.45335,1300.10384,1267.6071,1299.45098,1285.78094,4.79407,2.11754,23.03651,21.16699,2.03645,52.19943
706,0.64787,0.64265,0.64195,0.63936,0.63015,3.20178,0.7006,70.05984,28.7858,39.06621,45.7598,51.17294,53.71546,55.46418,1299.95822,1267.37125,1299.96231,1286.32969,4.79428,2.11472,23.03646,21.17107,2.03491,52.26
707,0.64787,0.64255,0.64193,0.63944,0.63014,3.20159,0.70061,70.0605,28.81657,39.12723,45.71465,51.17176,53.72127,55.47209,1299.609,1266.94866,1300.53448,1286.944,4.79448,2.11467,23.0365,21.17403,2.03352,52.29248
708,0.64772,0.64246,0.6419,0.63946,0.63015,3.20123,0.70061,70.06051,28.83012,39.17328,45.74825,51.1678,53.72228,55.47473,1299.15726,1266.43501,1300.77486,1287.22172,4.79465,2.11293,23.03645,21.17461,2.03318,52.28159
709,0.64752,0.64244,0.64184,0.63941,0.63015,3.20083,0.7006,70.06046,28.84348,39.20517,45.77713,51.16512,53.7195,55.47443,1299.0361,1266.29355,1300.45501,1286.9034,4.79472,2.10963,23.03632,21.17622,2.03524,52.28358
710,0.64735,0.64242,0.64182,0.63931,0.63012,3.20051,0.70061,70.06056,28.84984,39.25036,45.90515,51.16605,53.71551,55.47127,1299.23626,1266.5201,1299.73636,1286.16471,4.79477,2.10694,23.03624,21.17923,2.03871,52.27246
